LIFE_LADDER,LOG_GDP,SOC_SUPPORT,LIFEEXPECT_BIRTH,FREEDOM,GENEROSITY,PERC_CORRUPT,POS_AFFECT,NEG_AFFECT,CONFIDENCE_NATGOVT,DEM_QUALITY,DEL_QUALITY,GINI_INDEX,GINI_HHINC
5.312550068,8.792685509,0.813300192,61.40000153,0.902185738,-0.020396445,0.787219465,0.813341916,0.334036529,0.687083423,-0.27727744,-0.149540201,,0.479781032
5.547489166,8.835586548,0.853588581,61.59999847,0.911533594,-0.056149431,0.755191565,0.805238485,0.350587666,0.668413937,-0.354305804,-0.181768388,,0.486497909
5.430832863,8.886437416,0.821298718,61.70000076,0.907595754,-0.076165579,0.791962206,0.820969462,0.290232718,0.771626711,-0.608859897,-0.217781767,,0.533455908
5.594270229,8.935796738,0.851028562,61.79999924,0.925703108,-0.146240324,0.711165547,0.768981457,0.340621501,0.83773005,-0.577247143,-0.233417705,,0.503399193
5.869172573,8.985702515,0.845803261,61.90000153,0.917808175,-0.113129161,0.726483345,0.772846103,0.393481076,0.802007139,,,,0.474451542
5.750282288,10.10016727,0.923642278,67.94000244,0.875357091,-0.070496768,0.897741735,0.776996672,0.222643748,0.252522856,0.97402674,0.839508891,,0.378063649
6.007021904,10.13855839,0.893090427,68.09999847,0.793462157,-0.099409871,0.810096323,0.73438257,0.240432039,0.211427912,0.957257986,0.817674637,,0.36295557
6.162076473,10.16722965,0.91739881,68.5,0.870707512,-0.097280823,0.847753942,0.77662462,0.223536044,0.382713199,0.675346136,0.756335139,,0.312157542
6.201268196,10.21157646,0.881854117,68.90000153,0.830842614,-0.127978221,,0.677435517,0.203387797,0.502480447,0.651249409,0.678492665,,0.260087878
5.12691164,10.16676331,0.86182946,71.59999847,0.846810102,-0.1285045,0.94107008,0.705072284,0.357692271,0.227394462,0.956860006,0.955930233,0.367538462,0.44026351
5.080866337,10.18896103,0.866213858,71.80000305,0.800440311,-0.165296271,0.941050768,0.657176316,0.370736867,0.217742205,1.023220062,1.072187662,0.367538462,0.4268094
5.446637154,10.20817947,0.90463537,72,0.83806932,-0.22725527,0.922192395,0.683566213,0.326252729,0.354542404,1.065478444,1.019317985,0.367538462,0.45052737
5.711499214,10.23770332,0.899984837,72.19999695,0.905065656,-0.177407518,0.880970538,0.649151087,0.294272572,0.501088142,1.14347434,1.061786056,0.367538462,0.44552809
5.919822693,10.26201248,0.887113273,72.40000153,0.877404213,-0.262738109,0.87972784,0.679104149,0.317994744,0.520630658,,,0.367538462,0.41846633
6.374529362,11.6931572,,68.30000305,,,,,,,-0.074040085,0.823927343,,0.653174996
5.726893425,9.887231827,0.75294137,66.08000183,0.754235506,-0.102007471,0.95832473,0.654498339,0.330687732,0.243379444,0.238631472,0.152024388,0.3658,0.481471598
5.777491093,9.930908203,0.786967337,66.30000305,0.795847714,-0.143028185,0.961650968,0.714146495,0.311574161,0.246008784,0.337605774,0.17016989,0.3658,0.414590895
5.96887064,9.983716965,0.809229195,66.59999847,0.8217206,-0.117233559,0.949044526,0.694415331,0.257763505,0.181354657,0.4084723,0.189858884,0.3658,0.372027576
6.089904785,10.05677509,0.811240137,66.90000153,0.838586688,-0.161854967,0.925658047,0.733730376,0.230836198,0.298341334,0.287310094,0.167793587,0.3658,0.4121176
6.150878906,10.11209297,0.81793046,67.19999695,0.84515959,-0.220031843,0.921170175,0.735342503,0.298453927,0.226351306,,,0.3658,0.348827481
6.036976814,10.13794994,0.931755424,62.68000031,0.744332075,-0.27549237,0.869267285,0.687637925,0.151346922,0.640166044,-0.994013846,-0.53965503,0.3975,0.343749195
5.995538712,10.10710335,0.924363256,63.09999847,0.685454726,-0.181272551,0.913418293,0.678731918,0.130005926,0.649233103,-1.058513284,-0.609475136,0.3975,0.330877811
5.85494566,10.10301971,0.910927355,63.5,0.713606298,-0.191147804,0.925462723,0.636298656,0.142497227,0.584303796,-1.040055513,-0.557306468,0.3975,0.365685463
5.578742981,10.11722469,0.896151304,63.90000153,0.73087424,-0.154709876,0.861590207,0.710230231,0.194560528,0.556597233,-0.882655859,-0.559599102,0.3975,0.377679735
5.513500214,10.13239002,0.908726096,64.30000305,0.7292822,-0.156226307,0.865311563,0.673346281,0.198796302,0.45583874,,,0.3975,0.395370573
3.595678329,7.396255016,0.748304188,58.68000031,0.894025266,-0.021285903,0.07800018,0.762844026,0.133609742,,-0.712715983,0.260128468,0.482,0.619382441
3.483108997,7.456479549,0.678143561,59.29999924,0.907892346,0.026226774,0.09460447,0.721182585,0.206402764,,-0.560955465,0.220844001,0.482,0.713914394
3.332989931,7.490113258,0.665130913,59.90000153,0.910736382,0.02614033,0.158601388,0.752310693,0.285384238,0.993604362,-0.605929792,0.2365015,0.482,0.602567494
3.10837388,7.525214672,0.516550004,60.5,0.908114851,0.050674845,0.213757217,0.762161076,0.358309627,0.981398344,-0.54128325,0.292252868,0.482,0.714647591
3.5610466,7.567531109,0.616172731,61.09999847,0.924231648,0.057107586,0.163809955,0.793367624,0.308199167,0.988120437,,,0.482,0.647505581
6.27837801,10.81894684,0.818419814,65.19999695,0.762251675,-0.090502188,,0.705040038,0.312949479,,-1.083929062,0.105905496,,0.69700861
6.345491886,10.83414841,0.819749713,65.40000153,0.820207238,-0.062835291,,0.723607719,0.327139378,,-1.234496951,0.098789915,,0.517151713
6.473921299,10.8282032,0.889932334,65.69999695,0.774267733,-0.150336474,,0.792998552,0.266292661,,-1.096985221,0.224808708,,0.582817852
6.294282436,10.80050182,0.840086281,66,0.814142168,-0.14906089,,0.7748757,0.305841893,,-1.148168445,0.177424327,,0.451889485
6.356393337,10.79797173,0.867848396,66.30000305,0.85492152,-0.209563509,,0.764405489,0.288379908,,,,,0.472084254
4.394777298,7.704609871,0.855522096,57.93999863,0.692353189,-0.032738518,0.699660003,0.724697053,0.157226577,0.664995909,0.047028355,-0.162449926,0.402333333,0.391568363
4.61700058,7.737988472,0.70153451,58.40000153,0.719533265,-0.098635823,0.765490174,0.711035073,0.207667634,0.622598588,0.081302553,-0.172162294,0.402333333,0.53485024
4.59453392,7.774625301,0.838994384,58.79999924,0.743729651,-0.073456421,0.794353724,0.783817947,0.244851768,0.630876184,0.073607929,-0.179108188,0.402333333,0.422206491
4.683024883,7.812208176,0.743759334,59.20000076,0.686937034,-0.031085404,0.825241864,0.745732069,0.290836066,0.61072278,0.135668606,-0.17547138,0.402333333,0.436694503
4.769377232,7.850693703,0.739354789,59.59999847,0.629223466,-0.061628066,0.80477947,0.713894129,0.247074723,0.588927925,,,0.402333333,0.393896788
5.112728596,9.481352806,0.782708704,66.83999634,0.531597257,0.071065128,0.911732435,0.497755259,0.326117814,0.447972029,0.198361039,-0.036461093,,0.373830408
5.317685127,9.493848801,0.81625104,67,0.545892,-0.062290821,0.859358013,0.496241003,0.302544028,0.388694555,0.235008627,-0.029406162,,0.321473837
5.752754688,9.526675224,0.894894958,67.40000153,0.614370823,-0.06780187,0.889765203,0.534827054,0.298126608,0.450123101,0.169595033,-0.084527604,,0.349061996
5.122031212,9.550297737,0.883770406,67.80000305,0.684846342,-0.077337377,0.851457834,0.50972122,0.326407075,0.511197984,0.109036274,-0.091615312,,0.366129756
5.936493397,9.584803581,0.852945328,68.19999695,0.739891827,-0.09851145,0.863723576,0.558940828,0.296295851,0.476144999,,,,0.356202871
4.499970436,7.433750629,0.868556499,45.58000183,0.681497633,0.040410601,0.786132097,0.570266843,0.334213495,0.587644756,-0.195366412,-0.977949619,0.371,
4.908617973,7.181039333,0.610593736,46,0.624296129,0.058140013,0.824828029,0.625105619,0.414426446,0.652109861,-0.183698133,-0.955439508,0.371,
4.732953072,7.218076706,0.656723499,47.59999847,0.681202114,0.113659732,0.863264859,0.583939135,0.456180692,0.70091027,-0.17729196,-0.928681612,0.371,0.674809217
4.089562416,7.237275124,0.652287126,49.20000076,0.710613549,0.086719848,0.848398328,0.600368202,0.495040029,0.73751694,-0.091980204,-0.875413895,0.371,0.583586097
4.305683136,7.26616621,0.649638355,50.79999924,0.716484487,0.101580702,0.855733216,0.551628053,0.466266662,0.779726207,,,0.371,0.690721095
7.062364578,11.30101299,0.822033048,75.68000031,0.834887624,0.143033519,0.132603154,0.841017604,0.180232763,0.843872547,0.543806016,2.078053713,,0.509949625
6.619524956,11.31131172,0.86643666,75.90000153,0.886890888,0.139111534,0.098943882,0.803123772,0.141585171,0.90855819,0.574965596,2.100870132,,0.388766289
6.033480644,11.3220253,0.925128222,76.19999695,0.903735638,0.132903278,0.047311153,0.823988736,0.110942468,0.930617273,0.672654569,2.071428776,,0.428276867
6.378437996,11.35668564,0.897349894,76.5,0.926127851,0.125963226,0.161790684,0.800114393,0.179324552,0.92699796,0.708121538,2.069170475,,0.564909577
6.374564171,,0.902840674,76.80000305,0.91607821,,0.096562929,0.787092984,0.106870778,0.892469287,,,,0.399787635
6.1388731,10.21410275,0.924242675,67.76000214,0.634791732,-0.137008578,0.913870215,0.703484714,0.266784608,0.310181499,0.999353647,0.606194735,0.26725,0.287741184
6.162004471,10.25093079,0.94345367,68,0.587157667,-0.138671368,0.92754513,0.713707924,0.269246429,0.276530683,0.91995573,0.57706511,0.26725,0.287394464
5.993163109,10.28234768,0.945179105,68.30000305,0.700098515,-0.072382629,0.916609168,0.774416089,0.232091576,0.372222155,0.84094882,0.666357517,0.26725,0.282240212
6.365509033,10.31411076,0.913386643,68.59999847,0.714224696,-0.066592969,0.920422673,0.788020432,0.21272248,0.34168008,0.908611059,0.606627345,0.26725,0.292588055
6.23511076,10.35223579,0.922378719,68.90000153,0.757634044,-0.179692462,0.909944654,0.75410521,0.253190041,0.327658623,,,0.26725,0.274584681
5.678395271,10.25476551,0.908347547,70,0.887747705,0.049876269,0.909118295,0.619817793,0.290812403,0.176851004,0.960940123,0.848769665,0.2495,0.378871739
5.740642071,10.27635193,0.901163757,70.19999695,0.896007299,0.005252473,0.892197907,0.659085035,0.26141873,0.202604815,0.970074892,0.836637795,0.2495,0.404867083
5.936821461,10.30661774,0.934487343,70.5,0.903551102,-0.057398662,0.838474393,0.626205564,0.271624178,0.249845102,1.000279665,0.918403268,0.2495,0.360811561
6.166837692,10.35458946,0.928187847,70.80000305,0.920862675,-0.027939947,0.828794718,0.615109682,0.285601437,0.239779726,0.949709475,0.896576881,0.2495,0.359244138
6.249419212,10.39720345,0.940971196,71.09999847,0.942045867,-0.12239641,0.839252532,0.643971622,0.27548486,0.239274636,,,0.2495,0.34900409
5.528272629,,0.610835552,49.59999847,0.873878837,,0.456470013,0.834453702,0.207215205,0.625451207,-2.315310478,-2.144973993,,0.619422734
5.353644848,,0.599281073,50.09999847,0.967869282,,0.410235763,0.900667667,0.186736152,0.778640568,-2.191099167,-2.066247463,,0.413535863
4.667941093,,0.594416559,50,0.917322814,,0.44080174,0.891423166,0.193282232,0.700681686,-2.134840965,-2.125517845,,0.491746068
4.828456402,9.424621582,0.881152213,54.34000015,0.794030964,-0.125209555,0.820258021,0.797623813,0.24335815,0.487997681,0.247864604,0.187507555,0.624,0.633955836
4.887325764,9.423648834,0.898096263,55.29999924,0.862449408,-0.135523975,0.85269475,0.780759215,0.160787657,0.5839957,0.220615461,0.165580496,0.624,0.570175827
4.769739628,9.416272163,0.875389755,55.70000076,0.774136424,-0.078887247,0.812858999,0.785723627,0.301327765,0.483122289,0.2543208,0.181721061,0.624,0.568359911
4.513655186,9.416937828,0.870313287,56.09999847,0.787427902,-0.137357384,0.864781916,0.784800708,0.268175244,0.423274219,0.184953198,0.123070933,0.624,0.565037489
4.8839221,9.411724091,0.841343999,56.5,0.752731323,-0.059033662,0.841192603,0.812166572,0.282708496,0.5246858,,,0.624,0.685774684
5.801325321,10.41707993,0.737754107,72.44000244,0.623193622,-0.047908776,0.834068358,0.652948856,0.282807708,0.284103513,0.394397378,0.954131842,0.319,0.434228957
5.780211449,10.43932724,0.768350601,72.69999695,0.61584878,-0.040622089,0.840721607,0.649948239,0.244323716,0.264757395,0.395990372,0.858003259,0.319,0.421127111
5.970564365,10.46368599,0.811163485,73,0.590956032,0.021303769,0.861816347,0.676223397,0.232732683,0.237081572,0.402079344,0.95147717,0.319,0.388548255
5.873887062,10.48956108,0.806929946,73.30000305,0.538113713,0.009390867,0.850690424,0.623377562,0.234825626,0.358582199,0.514762044,0.957986534,0.319,0.393612236
5.840231419,10.51157761,0.79772383,73.59999847,0.600161672,-0.093965843,0.796825886,0.66120857,0.217145726,0.389084011,,,0.319,0.398590952
3.831992388,7.568316936,0.545118451,49.84000015,0.567259312,0.024643593,0.741540551,0.614023983,0.428319663,0.446467072,-2.132232904,-1.7871207,0.463,0.940946221
4.070771217,7.536566734,0.584781349,50.20000076,0.511631012,0.113514863,0.709605932,0.586278081,0.449795097,0.509233654,-1.985065937,-1.847437501,0.463,0.77101171
2.888112307,7.35875988,0.532151818,50.59999847,0.439919025,0.021647073,0.785317779,0.614770651,0.549256921,0.456287563,-2.106766701,-1.963013411,0.463,0.740203083
2.816622496,,0.556822658,51,0.456011087,,0.761269629,0.585602164,0.517363787,0.461550504,-2.138769388,-2.018496752,0.463,0.703007579
6.456477642,10.34802628,0.947864413,73.37999725,0.738472342,-0.031811371,0.853887916,0.716265917,0.335460007,0.210619807,0.6184237,0.873171568,0.345384615,0.423291177
6.380663395,10.38254833,0.95647186,73.5,0.73200047,-0.075814046,0.821664929,0.732269406,0.284693688,0.277751327,0.648124874,0.866850436,0.345384615,0.389747888
6.318612099,10.41392422,0.941736817,73.80000305,0.768173754,-0.051830858,0.818558574,0.652816117,0.300829351,0.302516669,0.727092505,0.904802382,0.345384615,0.384632498
6.230173111,10.4420948,0.903158188,74.09999847,0.755560756,-0.036033396,0.791268766,0.625055611,0.302387655,0.269585967,0.648078322,0.869333565,0.345384615,0.378949553
6.513370991,10.46559429,0.910314679,74.40000153,0.7222507,-0.079350598,0.776504457,0.659188032,0.357190847,0.285195619,,,0.345384615,0.359143615
4.267932892,9.273351669,0.804798007,66.5,0.867936432,0.293445289,0.790626824,0.842814744,0.186895683,0.772360444,-0.498832524,-0.140314847,0.3934,0.353270084
4.611606598,9.312870979,0.862500072,66.59999847,0.902074754,0.313437104,0.859470963,0.848232925,0.234751269,0.739669859,-0.102882251,-0.092230447,0.3934,0.369380772
4.330945492,9.364697456,0.822770596,67,0.827077389,0.088255383,0.844210029,0.794951618,0.269727528,0.517589927,-0.061903223,-0.169688806,0.3934,0.427296966
4.400223255,9.400387764,0.828065395,67.19999695,0.852628171,0.086762413,0.85801667,0.831292987,0.301279366,0.57613039,,,0.3934,0.408001781
4.138672829,8.340058327,0.81061554,55.11999893,0.3900958,-0.072780952,0.793785036,0.540845037,0.302724987,,-2.049856186,-1.397204399,0.354,0.455438644
4.211565018,8.946770668,0.779269755,,0.709973693,-0.17993772,0.692341149,0.824354708,0.252339154,0.689548731,,,0.523,0.732568085
7.239147663,10.69574738,0.932719827,72.22000122,0.945273399,0.195556939,0.250389993,0.835672259,0.207688317,0.563272059,1.338251948,1.940165281,0.274153846,0.382445574
7.28892231,10.72939968,0.929459989,72.30000305,0.935072064,0.204892784,0.231964141,0.817941964,0.190991774,0.49930203,1.256156087,1.977543712,0.274153846,0.365593165
7.368744373,10.74867249,0.912060678,72.40000153,0.918036401,0.138581902,0.246182442,0.815695107,0.200606912,0.485791326,1.290886164,1.959754944,0.274153846,0.425117075
7.286804676,10.75682354,0.914016783,72.5,0.934582114,0.163362831,0.239366919,0.81354779,0.175066829,0.559461951,1.276802063,1.92774713,0.274153846,0.346856117
7.374792099,10.76693249,0.93067956,72.59999847,0.941724658,0.069573253,0.262796581,0.822675705,0.160755426,0.49439624,,,0.274153846,0.381509691
7.492803574,10.95462418,0.958796322,73.05999756,0.949401438,0.054532632,0.283089578,0.822913229,0.188794166,0.75163132,1.481070995,2.016315699,0.3281,0.328428507
7.572136879,10.95543003,0.93833375,73.19999695,0.927802444,0.103407413,0.209533513,0.808529079,0.165759072,0.787730038,1.44887805,1.955272675,0.3281,0.496126264
7.458519936,10.95817471,0.927628279,73.5,0.933947086,0.083161391,0.301562965,0.779470801,0.206316724,0.798536718,1.419003606,1.964175105,0.3281,0.510792732
7.473593235,10.95797634,0.949661374,73.80000305,0.924996912,0.17511341,0.316183478,0.773997068,0.195871487,0.819706738,1.382011414,1.964224815,0.3281,0.295817792
7.508586884,10.97594547,0.930290997,74.09999847,0.926414549,0.096368961,0.301259965,0.792225957,0.191520154,0.84997946,,,0.3281,0.320724994
3.46191287,,0.463912874,55.20000076,0.448270857,,0.685236931,0.369439602,0.642588735,,-2.448227882,-1.54867959,0.358,0.525933683
6.36349678,10.69936085,0.870011866,,0.692899764,0.083980627,0.865740597,0.848840654,0.108366139,0.270723104,0.824068308,1.166718841,,0.372486085
6.450088024,,0.885388851,,0.700810492,,0.857194841,0.831987083,0.129348695,0.270259619,0.90946269,1.169457197,,0.383504272
6.512850761,,0.894989252,,0.718925178,,0.810521007,0.83315289,0.108305417,0.404713333,0.967452168,1.169113874,,0.396370918
6.359450817,,0.891119123,,0.75965476,,0.742780089,0.837277293,0.114123158,0.322822392,0.951502562,1.185329676,,0.381671965
6.467004776,,0.896458745,,0.741032779,,0.735970736,0.848398566,0.092695646,0.311722934,,,,0.330177575
4.896157742,7.842475414,0.809826255,63.04000092,0.852732241,0.00021348,0.698430777,0.656046808,0.196153805,0.830833197,-1.094413161,-0.984253764,0.3266,0.367333591
5.124210835,7.878757477,0.843932509,63.20000076,0.84654212,0.020470768,0.741689622,0.68892175,0.195661336,0.874170899,-1.225821495,-1.013428807,0.3266,0.344680876
5.103721142,7.923922062,0.856656969,63.5,0.703026891,0.007712937,0.631887853,0.644484639,0.219799668,0.844887733,-1.234725356,-1.105002046,0.3266,0.336324602
5.829234123,7.971400738,0.662693322,63.79999924,0.832002461,0.122264013,0.71833688,0.602667689,0.277725339,0.92979306,-1.195175648,-1.216368675,0.3266,0.367954314
3.483278513,7.784098148,0.789081037,55.25999832,0.654125094,0.100871168,0.877885878,0.730892956,0.241430685,0.645994246,-0.394690096,-0.53406018,0.384666667,0.592679143
3.660597324,7.820422173,0.79026258,56,0.758684695,0.138522491,0.906422615,0.619376838,0.191747963,0.68432039,-0.322906375,-0.509790599,0.384666667,0.612580478
2.90273428,7.856935024,0.63775593,56.5,0.77548492,0.168489903,0.739247262,0.693552375,0.245985955,0.899560869,-0.335550964,-0.466609716,0.384666667,0.607147813
3.347121239,7.894804001,0.705010295,57,0.800495505,0.104961358,0.653606057,0.714645505,0.255335689,0.913339019,-0.435422927,-0.532890916,0.384666667,0.549375236
3.445023298,7.928911209,0.6753304,57.5,0.807142138,0.14175652,0.611534059,0.762089312,0.221005499,0.914648473,,,0.384666667,0.568629265
6.985463619,9.606240273,0.933167398,66.37999725,0.899846315,0.545570731,0.919834435,0.811369598,0.16873844,0.720304966,-0.890584469,-0.007606622,0.396692308,0.456662297
6.201762676,9.632480621,0.866324544,66.59999847,0.884916544,0.308959126,0.913651109,0.91049695,0.174081355,0.657713354,-0.981742799,0.00030103,0.396692308,0.427725375
6.07363987,9.661786079,0.907543659,66.80000305,0.924145699,0.348688185,0.877978384,0.834758341,0.217879668,0.645925045,-1.006826162,0.028992694,0.396692308,0.475905448
5.938895226,9.69754982,0.877268732,67,0.922896802,0.20539546,0.883816779,0.81632179,0.231597617,0.605078816,-0.902155161,0.045908973,0.396692308,0.513357759
6.011561871,9.734828949,0.873052418,67.19999695,0.90482825,0.251650214,0.906596005,0.843489408,0.198190212,0.605364442,,,0.396692308,0.482406765
2.83895874,7.181850433,0.444339007,53.02000046,0.663193226,-0.084214963,0.79534179,0.582749844,0.442813188,0.47710976,-0.466807723,-0.955069423,0.437666667,0.625356972
3.768301964,7.208640099,0.478593409,53.5,0.771577239,-0.068024069,0.733261764,0.598804951,0.415780723,0.500700116,-0.464938194,-0.882974684,0.437666667,0.607988179
3.878578424,7.235976696,0.509440958,53.90000153,0.730286777,-0.006249894,0.815044165,0.604244173,0.482885897,0.485859901,-0.357469857,-0.792150736,0.437666667,0.499219447
4.360805035,7.26529932,0.507805228,54.29999924,0.716694415,-0.042401545,0.725519598,0.614188969,0.425824255,0.48495236,-0.68079555,-0.833462834,0.437666667,0.552189291
4.022894859,7.287405491,0.596353889,54.70000076,0.611966252,-0.007062926,0.808537722,0.608448625,0.446454376,0.323221207,,,0.437666667,0.444903791
6.191859722,10.26684761,0.916029036,63.5,0.859140456,-0.004832509,0.911336362,0.846467078,0.248098806,0.272540897,0.420911133,-0.046981119,,0.415465385
4.763594627,9.284243584,0.680260599,65.81999969,0.588934243,-0.244346485,0.783134162,0.502727926,0.320770472,0.391600043,-0.329438746,-0.162200704,0.381,0.39487353
5.131611824,9.284137726,0.60947001,66,0.711373389,-0.238344118,0.814824998,0.572955549,0.319542259,0.480274767,-0.359188616,-0.160601169,0.381,0.382474154
4.521453381,9.283731461,0.701822102,66.30000305,0.614438355,-0.177196831,0.810745656,0.612341106,0.378108263,0.347431242,-0.419070631,-0.202729195,0.381,0.388674706
4.124342918,9.291855812,0.717381597,66.59999847,0.477956653,-0.23090978,0.868826747,0.420961887,0.377196848,0.250827312,-0.436561465,-0.128948361,0.381,0.414514333
4.741132259,9.304473877,0.732953548,66.90000153,0.649680078,-0.203248903,0.84011662,0.591726601,0.365014285,0.349490464,,,0.381,0.431391299
5.579794407,10.01690006,0.863288283,65.36000061,0.649196088,-0.028981781,0.764013529,0.483358771,0.377324939,0.556478322,-0.712227821,0.155479848,0.4058,0.363414019
5.514465332,10.05999851,0.851224601,65.59999847,0.653196752,-0.021746771,0.806076229,0.46024552,0.382290989,0.48608464,-0.930810809,0.056651667,0.4058,0.351390719
5.326221943,10.07561111,0.879994631,66,0.64414674,-0.070580535,0.763706565,0.465150654,0.389962941,0.583728254,-1.308974981,-0.040263936,0.4058,0.337579966
5.607262135,10.13179111,0.876467824,66.40000153,0.644434214,-0.242938563,0.670910537,0.449800909,0.312846124,0.586161256,-1.252016187,-0.084349804,0.4058,0.326897621
5.185689449,10.1489172,0.847027302,66.80000305,0.528629065,-0.181653723,0.804878533,0.434654295,0.350773096,0.513677061,,,0.4058,0.36262396
5.787379265,9.570275307,0.908927441,60.75999832,0.804678082,0.01021129,,0.695216238,0.153949738,,-1.092476249,-1.3949157,,0.2731601
5.791460037,9.615293503,0.960158467,61,0.701358378,0.070877671,,0.705347836,0.301038891,,-1.162604332,-1.422184825,,0.299342334
5.887051582,9.658122063,0.929032266,61.40000153,0.7485044,-0.017403306,,0.636388659,0.255499244,,-1.180242777,-1.55715239,,0.223470286
5.229148865,9.704366684,0.908454895,61.79999924,0.720399201,0.04387318,,0.52088511,0.349627674,,-1.153553963,-1.54598093,,0.265776634
4.620601654,9.749464035,0.984488964,62.20000076,0.857774079,0.237279803,,0.612210274,0.189024538,,,,,0.271069974
3.769919157,7.400788784,0.821205795,53.68000031,0.834174395,0.019443771,0.897995412,0.680730462,0.396719784,0.57691586,-0.763061523,-0.547478855,0.4322,0.692854524
4.237686634,7.418150902,0.746633112,54.5,0.757835329,0.145046577,0.872740388,0.702905416,0.352847546,0.604114532,-0.687606812,-0.546372712,0.4322,0.764007449
4.233261108,7.430756092,0.753540218,54.90000153,0.739409745,0.141536832,0.811069787,0.667976141,0.410066664,0.671565831,-0.684246004,-0.522649288,0.4322,0.655537009
4.000516891,7.437033653,0.739956141,55.29999924,0.772344112,0.069051787,0.81577003,0.703375638,0.400025725,0.655109107,-0.575335741,-0.535237134,0.4322,0.640636981
4.321714878,7.45870924,0.739841044,55.70000076,0.728512764,0.088241369,0.856106222,0.685168505,0.390319228,0.50385344,,,0.4322,0.655502677
4.297329903,9.017176628,0.876760185,63.40000153,0.533267498,0.103183851,0.926788926,0.594336987,0.248560056,0.242528632,-1.081532598,-0.706851423,0.265,0.412379056
3.964542866,8.917972565,0.909439743,63.70000076,0.43059203,-0.01374052,0.952472746,0.574076056,0.241075858,0.084303714,-1.024301887,-0.727918148,0.265,0.325989962
4.028690338,8.944818497,0.884961367,64,0.5025419,0.030040242,0.891075134,0.588721693,0.219624251,0.125653401,-0.92794317,-0.646000028,0.265,0.385915518
4.311067104,8.973908424,0.858324885,64.30000305,0.598875523,0.017136369,0.936764002,0.597112179,0.234763831,0.11093653,-0.9363603,-0.568998098,0.265,0.421145946
4.661909103,9.012026787,0.900936723,64.59999847,0.663055062,-0.055041961,0.942960739,0.608771086,0.221851483,0.079710059,,,0.265,0.349749237
6.539854527,11.06575012,,66.48000336,,,,,,,-0.146229833,1.070845127,,0.52322191
6.568397522,11.10599995,0.824136674,66.5,0.915036201,0.183357775,,0.760500371,0.295732975,,-0.176411241,1.083431005,,0.535504043
6.83095026,11.12292957,0.849379838,66.69999695,0.949119508,0.113445699,,0.775128484,0.244667903,,-0.242814034,1.097958803,,0.531380653
7.039419651,11.11681843,0.83552736,66.90000153,0.962016642,0.199402541,,0.795034885,0.207598448,,-0.234493166,1.085547447,,0.600683749
6.603743553,11.12767792,0.851041317,67.09999847,0.943664372,0.036494225,,0.787243485,0.302041829,,,,,0.721078634
6.758147717,10.55194569,0.910247326,71.62000275,0.85703969,0.350521028,0.484118432,0.793992698,0.251140326,0.422672093,0.845568657,1.770141125,0.341083333,0.48483628
6.515445232,10.56718445,0.935985744,71.69999695,0.832926095,0.295849711,0.456133723,0.797785103,0.219261855,0.456811696,0.907748461,1.819778919,0.341083333,0.382688403
6.8242836,10.57921696,0.954068184,71.90000153,0.821192145,0.245971709,0.458313286,0.775853157,0.22958678,0.40863207,0.827514887,1.738277197,0.341083333,0.382931799
7.103273392,10.59044647,0.937495291,72.09999847,0.812733293,0.286916465,0.418611348,0.758571804,0.20957242,0.440120846,0.797514439,1.662872434,0.341083333,0.372231811
7.233445168,10.59694767,0.928483903,72.30000305,0.83750838,0.22199814,0.404276013,0.783171833,0.228275612,0.420859873,,,0.341083333,0.417473197
7.151114464,10.85749722,0.902097046,68.62000275,0.866076887,0.212869316,0.702267468,0.834294438,0.281265348,0.348671198,0.826821387,1.433887959,0.408166667,0.753396153
6.863946915,10.8781538,0.903571069,68.59999847,0.848753452,0.210956484,0.697542608,0.813907623,0.274687767,0.346936464,0.893903494,1.428244591,0.408166667,0.649792492
6.803599834,10.88555431,0.896751285,68.5,0.757893085,0.135592237,0.738919556,0.80567354,0.264203817,0.297205657,0.7557652,1.491425753,0.408166667,0.69331491
6.9917593,10.90090561,0.921002865,68.40000153,0.868496716,0.188832819,0.681191266,0.826555312,0.268269062,0.386535019,0.677055538,1.552135468,0.408166667,0.610804379
6.882684708,10.92246532,0.903856039,68.30000305,0.824606657,0.107713386,0.709928274,0.8153826,0.292226255,0.3138161,,,0.408166667,0.701417923
6.561443806,9.894828796,0.901897848,68.55999756,0.904332876,-0.082659952,0.53349489,0.869248688,0.251498908,0.595346212,1.049871445,0.775582314,0.427363636,0.43732059
6.628080368,9.8950243,0.891493499,68.69999695,0.916879654,-0.042141985,0.673475683,0.892660975,0.299538106,0.550558805,1.07378161,0.745706081,0.427363636,0.408700705
6.171485424,9.908158302,0.900380909,68.80000305,0.886371911,-0.081854537,0.676212788,0.84154886,0.283180267,0.423132598,1.1127491,0.736726701,0.427363636,0.428162873
6.336009979,9.930685043,0.91380167,68.90000153,0.897851646,-0.101414755,0.626581967,0.835861266,0.280323356,0.413032115,1.114635468,0.737920344,0.427363636,0.399903923
6.371714592,9.959661484,0.917315602,69,0.876210928,-0.108451419,0.682916045,0.876920342,0.274945587,0.361706048,,,0.427363636,0.437541783
6.049212456,8.588744164,0.952406049,64,0.954481184,0.057863686,0.536461055,0.804544687,0.106158175,,-1.093180299,-1.16349411,0.348,0.367700785
